Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
11/06/2024,"41 SHANTALLA RD, BEAUMONT, DUBLIN 9",Dublin,D09R278,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3876333,-6.2441131
11/12/2024,"4 The Lawns, Kilmartin Grove, Hollystown",Dublin,,"€436,200.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
08/04/2024,"12 THE AVENUE, LIOS NA FEA, MACROOM",Cork,P12XD45,"€262,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9,-8.95
06/03/2024,"LISGOAN, KINGSCOURT, CO CAVAN",Cavan,A82AE75,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.90806,-6.80556
26/09/2024,"40 PRIORY COURT ST, RAPHAELS MANOR CELBRIDGE KILDARE, KILDARE",Kildare,W23Y268,"€588,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33861,-6.54361
01/11/2024,"94 CLUAIN DARA, CLONARD RD, WEXFORD",Wexford,Y35K2D9,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
05/12/2024,"56 Pairc Goirdon, Old Naas Road, Kingswood",Dublin,,"€440,528.63",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
13/06/2024,"35 CARTRUN BREAC, LISBRACK, LONGFORD",Longford,N39W3Y1,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7384073,-7.8070661
29/08/2024,"9 WOODVILLE HEATH, ATHLONE, WESTMEATH",Westmeath,N37K3H0,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.434426,-7.8994799
09/04/2024,"58 CAISEAL CAM, ROSCAM, GALWAY",Galway,H91TW10,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2750747,-8.9708226
09/05/2024,"51  THE SQUARE, DRUMMIN VILLAGE, BORRISOKANE ROAD",Tipperary,,"€258,635.00",No,Yes,New Dwelling house /Apartment,,52.47333,-8.15583
16/05/2024,"13 THE MALTINGS, BONHAM ST, DUBLIN 8",Dublin,D08XT29,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/11/2024,"16 MARINA DR, MAYPARK VILLAGE, WATERFORD",Waterford,,"€316,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
13/09/2024,"16 PRIMROSE ST, PHIBSBOROUGH, DUBLIN 7",Dublin,D07F6H6,"€580,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
17/12/2024,"5 Ballymakenny View, Ballymakenny Road, Drogheda",Louth,,"€343,568.00",No,Yes,New Dwelling house /Apartment,,53.71889,-6.34778
06/12/2024,"6 Arderrow, Ballyhooley Road, Ballyvolane",Cork,,"€286,370.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
28/05/2024,"12B FAIRVIEW MANOR, BURNFOOT, DONEGAL",Donegal,F93RK24,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.05,-7.4
14/06/2024,"5 BELGRAVE VIEW, BELGRAVE SQ, RATHMINES DUBLIN 6",Dublin,D06K199,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/05/2024,"28 HAZELWOOD CRESCENT, HARTSTOWN DUBLIN 15",Dublin,D15W68V,"€196,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3930224,-6.4180483
30/09/2024,"922 LADYCASTLE, THE K CLUB, STRAFFAN",Kildare,W23N291,"€1,015,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3177,-6.60467
17/12/2024,"UNIT 59 GLASAN STUDENT VILLAGE, BALLYBANE RD, MERVUE",Galway,,"€238,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
12/01/2024,"65 MONALEE MANOR, KNOCKNACARRA, GALWAY",Galway,H91FPN0,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2646067,-9.1202681
15/08/2024,"118 SLI GHEAL, BALLYMONEEN RD, KNOCKNACARRA",Galway,H91YCA4,"€397,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
29/08/2024,"SUDBURY, GLASHEEN RD, CORK",Cork,T12ACF7,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
13/02/2024,"29 RONEY POINT, GOREY, WEXFORD",Wexford,Y25EA03,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6022074,-6.2127444
04/11/2024,"10 ARDFOYLE PLACE, BALLINTEMPLE, CORK",Cork,T12Y77D,"€625,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89306,-8.43528
07/11/2024,"FURZE COTTAGE, GLENALUA RD, KILLINEY",Dublin,A96FK50,"€312,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/03/2024,"BARFAN LODGE, BARRACK RD, MITCHELSTOWN",Cork,P67VH68,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.26583,-8.26806
22/03/2024,"16 ORCHARD CRESCENT, MILL ST, CARRICK ON SUIR",Tipperary,E32HY97,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
28/03/2024,"42 SPRINGDALE ROAD, RAHENY, DUBLIN 5",Dublin,D05DY63,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/06/2024,"4 PAIRC CLONEE, GLANEROUGHT, KENMARE",Kerry,V93F242,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.88333,-9.58333
15/02/2024,"19 Grange Park Close, Raheny",Dublin,,"€632,000.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
25/11/2024,"29 THE WOOD, CRINKEN GLEN, SHANKILL DUBLIN 18",Dublin,D18W6P9,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/03/2024,"ANTMOUNT DRINAGH, DRINAGH, CORK",Cork,P47XK81,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.66,-9.15417
17/07/2024,"21 THE GROVES, HARPERS CREEK, GLOUNTHAUNE",Cork,,"€378,855.00",No,Yes,New Dwelling house /Apartment,,51.9,-8.33333
28/02/2024,"COOLCRONAN, FOXFORD, MAYO",Mayo,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.98333,-9.11667
13/02/2024,"77 HARTYS QUAY, ROCHESTOWN RD, ROCHESTOWN",Cork,,"€369,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87,-8.38306
30/07/2024,"24 FAIRFIELD ROAD, FARRANREE, CORK",Cork,T23Y2C1,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
14/06/2024,"Apartment 18  Block A, Eglinton Place  Eglinton Road, Donnybrook",Dublin,,"€437,288.11",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
12/08/2024,"APT 6 BLOCK A, AN SAILIN, WELLPARK",Galway,H91A996,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
19/06/2024,"17A Esker Lawns, Lucan",Dublin,K78K6F8,"€440,528.63",No,Yes,New Dwelling house /Apartment,,53.3561939,-6.4414687
13/09/2024,"63 Castlefield Hall, Clonsilla, Dublin 15",Dublin,,"€502,202.64",No,Yes,New Dwelling house /Apartment,,53.3881539,-6.418047
06/06/2024,"25 SLIEVEKEALE ROAD, WATERFORD",Waterford,X91W8KN,"€123,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2553115,-7.1228929
14/03/2024,"6 THE GALLEY, HEADLANDS, WILTON",Cork,T12E031,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
08/07/2024,"LISCAHANE BEG, KINSALE, CO CORK",Cork,P17Y291,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.7225495,-8.5249601
15/02/2024,"56 RICHMOND HALL, RICHMOND RD, FAIRVIEW DUBLIN 3",Dublin,D03A022,"€271,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/10/2024,"38 BRACKEN GROVE, OLD TRAMORE RD, WATERFORD",Waterford,X91YPD9,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
07/06/2024,"25 Rockview Avenue, Rockview, Mountrath Road",Laois,,"€272,363.65",No,Yes,New Dwelling house /Apartment,,53.0,-7.4
04/10/2024,"61 CRAIGFORD DR, KILLESTER, DUBLIN 5",Dublin,D05V1F7,"€573,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/01/2024,"15 CHURCH VIEW, DUNLEER, LOUTH",Louth,,"€182,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.835,-6.39611
05/12/2024,"40 AN LARNACH, BOHERMORE, GALWAY",Galway,H91X070,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
08/05/2024,"GRANGE, EDENDERRY, OFFALY",Offaly,W91PR64,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.34528,-7.04972
12/03/2024,"77 Ard Abhainn, Gogganstown, Knockraha",Cork,,"€374,449.00",No,Yes,New Dwelling house /Apartment,,51.95639,-8.34056
14/08/2024,"64 WALLED GARDENS, CASTLETOWN, CELBRIDGE",Kildare,W23Y153,"€404,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3489592,-6.5402277
12/07/2024,"4 SLIABH RUA, DRUMLISH, LONGFORD",Longford,N39XD21,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.81667,-7.76667
23/08/2024,"22 Garrai na Saili, Letteragh Road, Rahoon",Galway,,"€422,907.49",No,Yes,New Dwelling house /Apartment,,53.27277,-9.08765
21/10/2024,"8 MARINE DR, RIVERSTOWN, TRAMORE",Waterford,X91K7X3,"€217,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.16235,-7.15244
26/03/2024,"104 AVOCA PARK, BLACKROCK, DUBLIN",Dublin,A94F5T9,"€1,900,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2935468,-6.1857029
20/06/2024,"37 GLENAGEARY WOODS, DUN LAOGHAIRE, DUBLIN",Dublin,A96F4E8,"€844,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2835858,-6.1389059
07/05/2024,"35 BEAUPARK, THE LOAKERS, BLACKROCK",Louth,A91TR2C,"€215,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.96405,-6.36514
28/05/2024,"29 Beechwood Grove, Cluain Ard, Cobh",Cork,,"€255,506.60",No,Yes,New Dwelling house /Apartment,,51.85722,-8.29917
14/10/2024,"13 DENVILLE COURT, KILLINEY, DUBLIN",Dublin,A96ET20,"€615,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2582375,-6.1299488
04/11/2024,"10 CLOUGHANVARY, JOHN ST, ARDEE",Louth,A92Y028,"€317,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.85972,-6.54056
23/09/2024,"79 BURNELL PARK AVE, CASTLEKNOCK, DUBLIN 15",Dublin,,"€561,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3704983,-6.3859557
25/10/2024,"No. 43, Cul Gharrai, Rahoon",Galway,,"€422,907.48",No,Yes,New Dwelling house /Apartment,,53.2804981,-9.0898568
22/07/2024,"LAKESVIEW  LODGE, TERMONS, WATERVILLE",Kerry,V23YW69,"€556,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.83333,-10.16667
15/05/2024,"BALLYMACONNA, BAREFIELD, CO CLARE",Clare,,"€129,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.88722,-8.97
15/03/2024,"CROSSLEIGH, BALLYHIDE, CARLOW",Laois,R93T9E2,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0,-7.4
30/09/2024,"44 CONNOLLY SQ, BRAY, WICKLOW",Wicklow,A98DN80,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2027052,-6.1123618
06/11/2024,"145, Clochán, Kilmeaden",Waterford,,"€341,675.00",No,Yes,New Dwelling house /Apartment,,52.25833,-7.11194
21/08/2024,"212 ROSEBERRY HILL, NEWBRIDGE, KILDARE",Kildare,W12X771,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.18194,-6.79667
26/11/2024,"38 WELLFIELD, PARK AVENUE, STREAMSTOWN",Dublin,K36K7N3,"€837,000.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
11/06/2024,"TULLYNASCREEN, DROMAHAIR, LEITRIM",Leitrim,F91F2H1,"€133,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.23333,-8.3
23/04/2024,"25 CLODAGH RD, AVONDALE, WATERFORD",Waterford,X91V2X4,"€263,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
16/10/2024,"42 PARKSIDE AVENUE, PARKSIDE, MALAHIDE ROAD",Dublin,D13XW9N,"€619,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/04/2024,"132 THE HARDWICK, NORTH RICHMOND ST, DUBLIN 7",Dublin,D07A062,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/06/2024,"8A GARDEN TERRACE, CLANBRASSIL STREET, DUBLIN 6",Dublin,D08F656,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/01/2024,"KILLULT, FALCARRAGH, CO DONEGAL",Donegal,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.13333,-8.1
24/07/2024,"19A Bothar Stiofain, Old Rahoon Road, (Knocknacarra)",Galway,,"€396,476.00",No,Yes,New Dwelling house /Apartment,,53.27194,-9.04889
10/05/2024,"4 SEABURY, BARNA DEMENSE, BARNA ROAD",Galway,H91HR67,"€485,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
29/11/2024,"14 ANLEY COURT, ESKER LANE, LUCAN",Dublin,K78CT91,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/08/2024,"4 CASTLEGATE WAY, ADAMSTOWN CASTLE, DUBLIN",Dublin,K78Y276,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/10/2024,"9 SLIABH CAIRN, KILTIMAGH, CO MAYO",Mayo,F12F640,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.85,-9.0
16/12/2024,"15 The Paddock, Coachroad, Clane",Kildare,,"€511,013.22",No,Yes,New Dwelling house /Apartment,,53.29139,-6.68917
28/11/2024,"APARTMENT 16 SEASCAPE, CLONTARF, DUBLIN",Dublin,D03RP84,"€506,666.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/09/2024,"BAWNFUNE, BUTLERSTOWN, WATERFORD",Waterford,,"€222,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
04/11/2024,"58 LISMORE RD, CRUMLIN, DUBLIN 12",Dublin,D12E3T6,"€368,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/05/2024,"42 WATERVALE, ROOSKEY, ROSCOMMON",Roscommon,N41NT99,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.83333,-7.91667
29/11/2024,"CARRIGEENKILGLASS, ROSCOMMON, ROSCOMMON",Roscommon,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
12/12/2024,"55 MARY ST, NORTH DUNDALK, LOUTH",Louth,A91PX8X,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
18/06/2024,"1 GLENFIELDS PARK, BALLYVOLANE, CORK",Cork,T23WK31,"€144,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.9182717,-8.4600063
01/05/2024,"43 ROSE PARK, BALROTHERY, NORTH CO DUBLIN",Dublin,K32HF22,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.38046,-6.27113
16/02/2024,"32 GLENDUN RD, DUBLIN 9, DUBLIN",Dublin,D09DR67,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3865583,-6.2471758
01/07/2024,"14 ST AIDANS, CLONGEEN, FOULKSMILLS",Wexford,Y35X3F6,"€168,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5,-6.66667
21/03/2024,"FEARMORE, BERMINGHAM, TUAM",Galway,H54EY65,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51667,-8.85
15/01/2024,"70 FRENCH'S AVENUE, COBH, CO. CORK",Cork,P24XD91,"€202,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.85722,-8.29917
28/11/2024,"26 VILLIERS RD, RATHGAR, DUBLIN 6",Dublin,D06F1P0,"€1,550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3141889,-6.2659585
26/04/2024,"6 Shandon Place, Shandon Street",Cork,T23K44X,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/02/2024,"10 The Rise, Green Hill, Clonhasten",Wexford,,"€290,748.89",No,Yes,New Dwelling house /Apartment,,52.5,-6.66667
04/10/2024,"21 Ard Rua, Gracedieu, Waterford",Waterford,,"€297,796.00",No,Yes,New Dwelling house /Apartment,,52.25833,-7.11194
24/04/2024,"23 CHANDLERS WALK, COBH, CORK",Cork,P24AH99,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8563699,-8.3206971
04/04/2024,"1 THE PARK, BURKEEN, FRIARSHILL",Wicklow,A67KT65,"€420,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.0,-6.41667
28/11/2024,"18 DANEHILL, PHOENIX PARK RACECOURSE, CASTLEKNOCK",Dublin,D15CHX8,"€453,744.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
04/06/2024,"17 ST MARYS TERRACE, ROCKENHAM, PASSAGE WEST",Cork,T12H26V,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87389,-8.34444
06/12/2024,"2 PARKLEIGH VIEW, SEVEN MILLS, CLONBURRIS",Dublin,,"€418,502.20",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
15/03/2024,"ROSEBORO, TIPPERARY TOWN, TIPPERARY",Tipperary,E34WV48,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
11/12/2024,"KILSKEAGH HILL, ATHENRY, CO GALWAY",Galway,H65YP73,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.29639,-8.74306
29/10/2024,"29 MEADOWBROOK CRESCENT, MAYNOOTH, KILDARE",Kildare,W23W3X8,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3706074,-6.5984724
25/01/2024,"APT 17, REGENCY COURT, FRIARY ST",Kilkenny,R95X993,"€168,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6508766,-7.2536135
01/05/2024,"22 AVONDALE GRANGE, BALLYGANNON ROAD, RATHDRUM",Wicklow,,"€292,951.00",No,Yes,New Dwelling house /Apartment,,52.92639,-6.23556
03/12/2024,"50 RIVERDALE, WESTBURY, LIMERICK",Limerick,V94A5FN,"€92,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.6807377,-8.5972579
29/08/2024,"THE HEATH, THURLES, CO TIPPERARY",Tipperary,E41RX22,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6732931,-7.8441558
09/09/2024,"17 SHALIMAR APARTMENTS, MONASTRY ROAD, CLONDALKIN",Dublin,D22ER89,"€238,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/10/2024,"6 PARKLEIGH GREEN, SEVEN MILLS, CLONBURRIS",Dublin,,"€339,207.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
25/11/2024,"4 The Close, Foxwood Barn, Citywest",Dublin,,"€414,096.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
16/05/2024,"37 WOODGROVE HEIGHTS, DUNLEER, LOUTH",Louth,A92H6C5,"€245,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.835,-6.39611
13/11/2024,"QUIGABOY, INNISCRONE, CO. SLIGO",Sligo,F26E2Y1,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
08/10/2024,"34 The Courtyard, Kimartin Grove, Hollystown",Dublin,,"€462,555.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
07/11/2024,"28 Bailey Hill, Navan",Meath,,"€325,991.00",No,Yes,New Dwelling house /Apartment,,53.6528555,-6.7016057
17/01/2024,"19 Ferns Wood, Fernsbridge, Monasterevin",Kildare,,"€348,017.62",No,Yes,New Dwelling house /Apartment,,53.14056,-7.06639
30/01/2024,"1 KEYSER COURT, FRENCHES QUAY, CORK",Cork,T12X8VP,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
18/12/2024,"13 BALLYFERMOT CRESCENT, BALLYFERMOT, DUBLIN 10",Dublin,D10V127,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3402713,-6.3496802
12/12/2024,"NEWTOWN DONORE, NAAS, CO KILDARE",Kildare,W91YX8N,"€471,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
07/10/2024,"110A PACE RD, LITTLEPACE, CLONEE DUBLIN 15",Dublin,D15CX36,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/06/2024,"19 Farranshock Park, Rathgowan, Mullingar",Westmeath,,"€365,000.00",No,Yes,New Dwelling house /Apartment,,53.53333,-7.35
03/09/2024,"BALLALLY, BALLYMACODA, CORK",Cork,P25XY62,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89,-7.9325
01/10/2024,"REILLYS HOLIDAY CHALET, EGANS FIELD, BALCARRICK",Dublin,K36N793,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/10/2024,"1 SHERMOUNT COURT, TYRRELLSPASS, CO WESTMEATH",Westmeath,N91W0X8,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.38889,-7.37361
14/11/2024,"4 St. Patricks Park, Celbridge, Co. Kildare",Kildare,,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33861,-6.54361
11/01/2024,"7 The Heights, Cluain Glasan, Ayrfield",Kilkenny,,"€330,396.00",No,Yes,New Dwelling house /Apartment,,52.65417,-7.25222
17/05/2024,"52 MAUDLIN COURT, THOMASTOWN, CO KILKENNY",Kilkenny,R95X373,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5306994,-7.1372321
02/12/2024,"24 MILLBOURNE CRESCENT, ASHBOURNE, MEATH",Meath,A84T250,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.512597,-6.4135486
15/11/2024,"23 Amharc Abhann, Knockhill, Ennis Road",Limerick,,"€330,396.00",No,Yes,New Dwelling house /Apartment,,52.66472,-8.62306
19/08/2024,"APT 7 BLOCK 18 RAILWAY ROAD, CLONGRIFFIN DUBLIN 13, DUBLIN 13",Dublin,D13F436,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4002945,-6.1503432
30/10/2024,"APT 5, SWAN PLACE, ASTON VILLAGE",Louth,A92V078,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.94861,-6.54139
10/07/2024,"77 Haven Green, Merepark, Newtownmountkennedy",Wicklow,,"€458,149.00",No,Yes,New Dwelling house /Apartment,,53.0941037,-6.1173354
23/01/2024,"24 25 26 27 28 29 30, & others  Rathgoggin Place, Charleville North",Cork,,"€2,520,886.34",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
19/07/2024,"3 MOYCLARE AVE, BALDOYLE, DUBLIN 13",Dublin,D13C6P6,"€468,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.393266,-6.1267013
21/11/2024,"47 Bawnogue View, Boycetown, Kilcock",Kildare,,"€356,828.00",No,Yes,New Dwelling house /Apartment,,53.40222,-6.67083
23/08/2024,"RATHDUFF STUD, RATHDUFF, GOLDEN",Tipperary,E25ET85,"€750,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
21/11/2024,"Block B Brickfield Drive, Crumlin",Dublin,,"€30,581,308.37",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
04/06/2024,"35 ST BRIGID'S ROAD, PORTUMNA, CO GALWAY",Galway,H53F642,"€46,088.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.08917,-8.21889
22/11/2024,"42 THE WATER RILL, WATERSIDE, MALAHIDE",Dublin,K36AH26,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/06/2024,"GARADICE, KILCOCK, MEATH",Meath,,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
07/06/2024,"74 Newtown Wood, Drogheda, Co Louth",Louth,,"€344,104.49",No,Yes,New Dwelling house /Apartment,,53.727422,-6.3203347
25/06/2024,"79 Adamstown Park, Tandy's Lane, Adamstown",Dublin,,"€475,770.92",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
05/04/2024,"21 THE PARK, LARCH HILL, OSCAR TRAYNOR RD DUBLIN 9",Dublin,D17D154,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
05/12/2024,"GRAIGS LANE, DUNMOE, NAVAN",Meath,C15NY5Y,"€442,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
26/07/2024,"11 GORT NA GLAISE, SANDY RD, GALWAY",Galway,H91V967,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
06/12/2024,"APT 5, BLACKLION MANOR, GREYSTONES",Wicklow,A63FF96,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.150461,-6.0830837
28/03/2024,"DEERPARK, BALLYFIN, LAOIS",Laois,,"€172,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0731785,-7.433386
13/03/2024,"139 GLASNEVIN AVE, GLASNEVIN, DUBLIN 11",Dublin,D11W18F,"€593,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3905212,-6.2865566
23/02/2024,"38 SEAVIEW PARK, PORTRANE, DUBLIN",Dublin,K36K665,"€304,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4922007,-6.105988
19/01/2024,"25 BLENHEIM HEIGHTS, WATERFORD, WATERFORD",Waterford,X91R3W2,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2397142,-7.0459364
16/12/2024,"15 PARC GIOLLABHRIGE, EDGEWORTHSTOWN, CO. LONGFORD",Longford,,"€78,120.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.7,-7.61667
